study,wave,versn_s,studytit,uniqid,intrvwr_id,cntry,cntrycow,year,fw_start,fw_end,cntry_y,mode,mm_mixed_mode_EVS5,mm_mode_fu_EVS5,mm_matrix_group_EVS5,mm_fw_start_fu_EVS5,mm_fw_end_fu_EVS5,mm_year_fu_EVS5,ivlength,ivstart,ivstend,ivdate,mm_v277_fu_EVS5,mm_v278a_fu_r_EVS5,mm_v279a_fu_r_EVS5,lnge_num,gwght,pwght,wght_eq1000,reg_iso,size_5c,respint,A001,A002,A003,A004,A005,A006,A008,A009,A170,A173,A027,A029,A030,A032,A034,A035,A038,A039,A040,A041,A042,A065,A066,A067,A068,A071,A072,A074,A078,A079,A080_01,A080_02,A124_02,A124_03,A124_06,A124_08,A124_09,A165,B008,C001,C001_01,C002,C002_01,D081,D026_03,D026_05,C038,C039,C041,D001_B,G007_18_B,G007_33_B,G007_34_B,G007_35_B,G007_36_B,D054,D059,D060,D061,D078,E001,E002,E003,E004,Y002,E012,E015,E018,E023,E025,E026,E027,E028,E033,E035,E036,E037,E039,E069_01,E069_02,E069_04,E069_05,E069_06,E069_07,E069_08,E069_18A,E069_18,E069_11,E069_12,E069_13,E069_14,E069_17,E069_20,E111_01,E114,E115,E116,E117,E179_WVS7,E181_EVS5,E224,E225,E226,E227,E228,E229,E233,E233A,E233B,E235,E236,E263,E264,E265_01,E265_02,E265_03,E265_04,E265_05,E265_06,E265_07,E265_08,F025,F028,F028B_WVS7,F066_EVS5,F034,F050,F051,F053,F054,F063,F114A,F115,F116,F117,F118,F119,F120,F121,F122,F123,F132,E290,F144_02,G005,G006,G052,G062,G063,G255,G256,G257,H009,H010,H011,X001,X002,X003,X003R,X003R2,G027A,X002_02A,V002,V002A,V001,V001A,X007,x026_01,X011,X013,X025A_01,X025R,W002A_01,W002R,V004AM_01,V004RM,V004AF_01,V004RF,X028,W003,X052,X035_EVS5,X036E_WVS7,V097EF,W005_EVS5,W006E_WVS7,X047_WVS7,X047E_EVS5
2,7,2024,0,840721378,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,85,10.58,12.23,20170502,-4,-4.0,-4.0,128,0.91039294,10.6132138674884,0.385208,840030,3,2,2,2,2,2,2,2,3,2,4,5,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,2,-4,1,-4,3,3,4,2,2,1,1,2,1,2,2,2,2,3,4,3,3,1,2,3,1,1,1,3,1,2,1,2,2,2,5,10,1,8,1,2,2,2,3,2,3,3,3,-4,3,3,3,2,2,3,5,4,3,4,1,840002,-4,7,1,10,7,1,7,10,4,10,10,7,1,1,1,3,3,3,1,1,2,3,4,8,7,-4,2,1,0,1,1,6,1,1,1,1,5,1,7,7,9,5,3,1,7,1,1,4,2,3,3,2,1,2,2,2,1,1962,55,5,3,1,840,1,840,1,840,6,1,0,1,6,3,-3,-3,5,3,6,3,1,-3,2,-4,1,1,-4,-3,6,-4
2,7,2024,0,840721379,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,39,20.05,20.45,20170518,-4,-4.0,-4.0,128,1.470928589,10.6132138674884,0.385208,840033,4,2,1,2,2,3,1,1,2,3,6,7,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2,1,2,-4,3,-4,2,4,2,3,2,4,1,2,1,3,3,3,1,3,3,3,4,3,1,2,1,2,0,3,2,3,1,1,1,2,6,5,6,9,1,2,2,4,3,3,3,3,3,-4,4,3,3,2,3,3,1,1,2,3,2,840002,-4,3,1,5,2,2,5,10,1,4,10,3,2,1,2,3,1,2,3,3,2,3,0,2,1,-4,1,1,0,1,1,10,2,1,2,2,3,3,3,7,2,1,5,3,2,1,3,4,4,4,3,3,4,1,4,4,2,1977,40,3,2,1,840,1,840,1,840,3,1,1,2,7,3,-3,-3,4,2,2,1,1,-3,1,-4,1,8,-4,-3,4,-4
2,7,2024,0,840721380,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,45,10.59,11.44,20170517,-4,-4.0,-4.0,128,0.975912662,10.6132138674884,0.385208,840033,-5,2,1,1,2,4,4,2,2,2,7,8,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,-4,1,-4,2,5,3,3,4,4,2,3,1,3,2,2,1,2,3,3,3,2,3,1,4,2,1,2,1,4,1,3,3,3,5,1,5,10,1,4,1,3,4,1,3,3,4,-4,3,4,4,4,3,3,5,2,3,2,3,5,-4,9,1,10,8,10,7,9,8,9,10,7,2,2,2,3,3,4,2,2,4,4,1,8,1,-4,1,1,1,1,1,10,1,2,1,1,6,1,5,7,2,1,5,1,5,1,1,3,1,3,4,3,1,2,3,3,2,1947,70,6,3,1,840,1,840,1,840,3,1,2,1,4,2,-3,-3,3,2,3,2,4,-3,2,-4,-3,6,-4,-3,4,-4
2,7,2024,0,840721381,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,-5,17.19,17.22,20170501,-4,-4.0,-4.0,128,0.510797891,10.6132138674884,0.385208,840022,-5,2,1,1,1,2,2,2,2,2,8,10,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,2,2,-4,3,-4,2,5,5,3,4,2,1,1,2,2,2,2,2,3,3,3,3,1,3,3,2,2,0,3,1,2,1,2,3,3,1,1,4,7,2,2,2,2,2,2,3,3,2,-4,3,3,3,2,2,2,6,2,2,2,1,840002,-4,8,2,4,8,4,8,10,7,3,10,8,1,1,1,3,3,3,2,2,2,3,2,2,3,-4,1,1,1,1,1,8,3,5,1,1,5,1,5,5,8,5,6,1,6,1,2,4,3,3,3,3,3,2,3,3,2,1952,65,6,3,1,840,1,840,1,840,5,1,0,1,3,2,-3,-3,4,2,3,2,4,-3,1,-4,-3,7,-4,-3,6,-4
2,7,2024,0,840721382,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,32,14.5,15.22,20170501,-4,-4.0,-4.0,128,2.801827261,10.6132138674884,0.385208,840005,4,2,1,2,3,3,3,1,2,2,8,8,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,2,2,-4,1,-4,5,3,4,2,2,4,1,2,1,3,2,2,2,3,3,2,3,2,1,1,3,1,1,3,1,2,1,2,3,3,8,3,4,3,4,2,2,4,4,2,4,4,4,-4,2,4,4,3,3,4,4,4,4,4,1,840001,-4,5,1,10,5,2,7,10,5,8,10,8,2,1,1,4,3,4,3,2,2,4,2,2,1,-4,1,1,1,1,1,10,1,1,1,1,1,1,1,3,1,1,1,1,8,1,2,3,2,3,3,3,2,2,4,4,2,1951,66,6,3,1,840,1,840,1,840,1,1,2,2,4,2,6,3,3,2,3,2,5,1,3,-4,-3,1,-4,-1,5,-4
2,7,2024,0,840721383,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,27,16.17,16.44,20170505,-4,-4.0,-4.0,128,0.164460093,10.6132138674884,0.385208,840006,4,1,2,2,2,3,2,3,1,1,8,10,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,2,1,2,-4,1,-4,1,5,4,1,1,2,2,3,2,3,2,2,2,3,4,3,4,2,1,4,1,2,1,3,1,3,3,3,3,3,8,5,5,3,3,4,1,4,3,2,2,2,3,-4,2,-2,3,3,2,3,6,2,3,3,1,840001,-4,5,1,9,4,1,8,10,2,8,9,8,1,1,1,3,3,1,3,3,2,2,0,8,8,-4,2,1,0,0,0,1,3,1,1,1,5,1,9,9,8,1,8,1,8,1,1,3,2,2,2,-2,2,2,4,4,2,1987,30,2,2,1,840,1,840,1,840,3,1,0,2,6,3,-3,-3,3,2,7,3,1,-3,1,-4,1,1,-4,-3,5,-4
2,7,2024,0,840721384,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,31,11.59,12.3,20170501,-4,-4.0,-4.0,128,1.833595333,10.6132138674884,0.385208,840005,3,2,1,3,2,2,3,4,2,1,8,8,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,2,2,-4,1,-4,4,5,2,4,2,3,1,2,2,3,2,3,3,3,4,2,3,2,1,1,4,2,0,3,1,1,1,2,3,2,9,10,1,1,1,3,2,4,4,2,4,4,3,-4,2,4,4,4,2,3,7,4,4,4,1,840001,-4,3,3,10,7,10,10,10,1,10,10,9,1,1,1,4,-2,2,4,2,3,3,1,8,3,-4,2,1,0,0,0,3,1,2,3,1,5,4,2,10,8,6,10,1,8,1,1,2,1,4,3,3,1,2,4,3,2,1957,60,5,3,1,840,1,840,1,840,1,1,1,2,3,2,4,2,5,3,3,2,5,4,2,-4,-3,6,-4,-3,3,-4
2,7,2024,0,840721385,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,23,18.29,18.53,20170428,-4,-4.0,-4.0,128,0.842999607,10.6132138674884,0.385208,840005,5,3,2,2,2,2,4,4,2,1,8,9,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,2,-4,-2,-4,3,4,2,4,4,4,2,2,2,3,3,2,2,4,-2,3,4,2,1,4,2,3,1,2,2,1,2,2,2,2,3,5,3,8,3,4,2,2,3,2,3,3,2,-4,3,3,3,2,2,2,2,3,3,3,2,840002,-4,4,1,10,5,1,10,10,1,1,10,8,1,1,1,3,2,4,2,1,3,3,0,8,8,-4,3,0,0,0,0,1,2,3,3,1,10,3,8,8,9,2,8,1,2,1,2,4,2,2,3,2,2,2,2,2,1,1957,60,5,3,1,840,0,156,0,156,6,1,0,1,8,3,-3,-3,3,2,4,2,4,-3,3,-4,-3,1,-4,-3,7,-4
2,7,2024,0,840721386,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,47,17.44,18.32,20170515,-4,-4.0,-4.0,128,0.290082274,10.6132138674884,0.385208,840005,4,1,1,1,1,3,1,3,2,2,6,10,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,2,1,2,-4,2,-4,1,4,5,5,4,4,1,2,1,3,4,2,2,4,4,3,4,2,1,3,4,2,0,2,2,3,1,2,1,2,1,1,10,10,4,3,2,4,3,1,3,2,3,-4,4,3,4,1,3,3,4,3,2,4,3,840002,-4,10,1,10,10,7,10,10,10,6,10,4,3,2,2,2,2,3,3,3,1,3,0,8,8,-4,2,0,0,0,0,1,1,3,1,1,10,1,7,7,7,1,10,1,7,1,2,3,3,3,1,1,3,2,2,2,1,1977,40,3,2,1,840,1,840,1,840,4,1,1,3,6,3,-3,-3,6,3,3,2,2,-3,1,-4,1,5,-4,-3,1,-4
2,7,2024,0,840721387,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,55,16.51,17.46,20170508,-4,-4.0,-4.0,128,1.039066016,10.6132138674884,0.385208,840047,-5,2,1,1,2,3,2,2,2,2,6,6,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,2,1,2,-4,3,-4,2,4,3,4,4,4,1,2,2,3,3,3,2,3,3,3,3,2,1,4,1,2,1,2,2,2,1,3,2,2,7,6,5,4,3,3,3,4,4,2,3,3,4,-4,3,4,4,4,3,4,3,3,3,4,2,840001,-4,4,1,10,4,1,10,10,1,10,10,7,1,1,2,3,2,3,4,2,2,3,2,7,3,-4,1,1,1,1,1,9,1,1,1,1,10,4,8,7,2,1,4,1,9,1,1,2,2,3,3,3,2,1,3,3,1,1972,45,4,2,1,840,1,840,1,840,1,1,1,3,4,2,7,3,3,2,3,2,1,2,1,-4,5,6,-4,5,5,-4
2,7,2024,0,840721388,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,49,10.5,11.4,20170502,-4,-4.0,-4.0,128,0.838018658,10.6132138674884,0.385208,840049,-5,1,1,1,2,2,2,2,2,2,9,6,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,2,1,2,-4,2,-4,1,5,5,2,2,3,1,2,1,3,2,2,3,4,4,3,4,2,3,1,2,2,1,1,2,2,2,2,2,2,8,1,1,1,1,1,1,3,3,1,2,2,3,-4,1,3,3,1,1,1,7,2,2,2,2,840001,-4,7,1,10,5,6,7,5,7,3,10,7,2,1,1,3,2,4,3,2,1,4,2,4,3,-4,1,1,1,1,1,8,1,1,1,1,10,1,5,5,6,1,6,2,9,1,1,3,2,3,1,1,1,1,3,2,2,1971,46,4,2,1,840,1,840,1,840,1,1,0,2,4,2,3,2,4,2,2,1,1,1,2,-4,5,8,-4,6,5,-4
2,7,2024,0,840721389,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,35,15.14,15.49,20170501,-4,-4.0,-4.0,128,1.695347158,10.6132138674884,0.385208,840006,4,2,1,1,2,2,2,1,1,1,9,8,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,3,3,-4,3,-4,3,3,3,3,3,3,1,2,2,3,2,2,2,3,3,3,3,2,-2,4,-2,-5,1,2,1,1,1,1,1,2,7,6,6,5,2,2,1,3,3,2,2,2,3,-4,2,3,2,3,2,3,8,3,3,4,2,840001,-4,7,3,10,8,1,10,10,4,10,10,8,1,1,1,4,3,4,3,1,3,3,2,2,1,-4,1,1,1,1,1,10,2,2,1,1,5,2,5,7,2,3,2,1,8,1,1,4,2,3,3,3,2,3,3,3,1,1946,71,6,3,1,840,-2,840,-2,840,1,1,3,2,3,2,3,2,3,2,2,1,4,4,2,-4,-3,5,-4,-3,5,-4
2,7,2024,0,840721390,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,66,6.56,8.02,20170503,-4,-4.0,-4.0,128,0.776985269,10.6132138674884,0.385208,840022,3,1,1,1,2,3,3,1,1,2,9,9,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,3,-4,3,-4,4,4,4,2,2,4,2,2,2,3,2,2,2,3,3,3,3,2,3,4,2,3,1,2,1,2,1,1,1,2,8,4,5,4,3,3,1,3,3,2,3,3,3,-4,2,3,3,3,3,4,1,3,3,3,2,840001,-4,2,3,9,3,1,7,5,1,7,10,6,1,1,1,3,2,3,2,2,3,3,2,1,1,-4,1,1,1,1,1,10,1,1,1,1,2,1,3,4,2,2,1,1,6,1,1,3,1,3,2,2,2,3,3,3,2,1956,61,5,3,1,840,1,840,1,840,5,1,2,1,3,2,-3,-3,3,2,2,1,1,-3,3,-4,3,8,-4,-3,5,-4
2,7,2024,0,840721391,-3,840,2,2017,201704,201705,8402017,5,-4,-4,-4,-4,-4,-4,98,14.27,16.05,20170505,-4,-4.0,-4.0,128,0.77050907,10.6132138674884,0.385208,840033,4,2,1,1,1,1,1,1,2,3,8,9,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,2,2,-4,2,-4,2,4,4,2,2,4,2,3,2,3,2,2,2,3,3,3,3,3,2,2,1,2,0,3,1,2,1,1,1,2,7,10,10,10,1,2,2,3,1,1,1,3,3,-4,3,1,3,1,1,3,5,1,1,2,1,840002,-4,5,3,9,10,2,9,1,1,4,10,5,1,1,1,1,1,1,3,3,1,4,4,1,1,-4,1,1,1,1,1,10,1,1,1,1,3,3,3,5,1,1,10,1,1,1,1,4,1,2,2,2,1,4,4,4,2,1954,63,5,3,1,840,1,840,1,840,6,1,2,1,3,2,-3,-3,3,2,3,2,4,-3,2,-4,-3,5,-4,-3,4,-4
2,7,2024,0,840721392,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,57,19.51,20.49,20170501,-4,-4.0,-4.0,128,0.240382046,10.6132138674884,0.385208,840023,4,2,1,1,1,2,1,3,2,2,8,9,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,-4,3,-4,2,4,2,3,1,2,1,2,2,2,2,2,1,4,4,3,4,1,3,4,2,3,1,1,2,1,1,1,1,2,1,3,3,8,1,3,2,2,1,2,3,2,2,-4,3,3,3,2,1,1,7,4,2,4,1,840002,-4,8,1,10,3,1,10,10,3,1,10,7,2,1,1,3,2,4,2,1,3,4,0,4,8,-4,2,0,0,0,0,1,5,2,2,1,10,5,5,10,5,5,10,1,2,1,2,3,1,3,2,2,1,2,4,4,2,1985,32,2,2,1,840,1,840,1,840,1,1,0,1,6,3,8,3,7,3,7,3,1,1,2,-4,1,1,-4,1,5,-4
2,7,2024,0,840721393,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,42,21.49,22.32,20170501,-4,-4.0,-4.0,128,0.736889093,10.6132138674884,0.385208,840014,-5,1,1,1,2,3,2,1,3,2,7,9,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,2,2,2,-4,1,-4,4,2,3,2,2,3,1,3,2,3,3,2,1,3,4,3,4,3,2,4,1,2,1,3,1,4,1,2,2,3,7,4,3,3,3,2,2,4,3,2,4,3,2,-4,3,4,3,3,2,2,4,3,3,3,2,840001,-4,5,5,10,5,5,6,9,3,8,10,9,1,1,2,2,1,4,3,2,3,4,2,1,1,-4,1,1,1,1,1,10,1,1,1,1,2,1,2,5,2,2,1,1,5,1,2,3,2,2,2,2,2,2,3,3,2,1974,43,3,2,1,840,1,840,1,840,1,1,1,3,7,3,7,3,6,3,6,3,1,1,1,-4,1,4,-4,5,6,-4
2,7,2024,0,840721394,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,21,15.24,15.46,20170501,-4,-4.0,-4.0,128,1.23578048,10.6132138674884,0.385208,840020,5,1,1,3,2,3,4,2,1,2,5,7,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,-4,1,-4,1,3,2,2,2,3,1,2,2,4,2,2,1,3,3,2,3,2,1,1,4,2,1,2,1,2,1,3,2,2,5,3,5,9,3,2,1,2,3,2,1,2,2,-4,1,2,3,1,2,1,7,3,4,2,2,840002,-4,5,5,8,7,5,7,8,5,5,7,5,2,2,2,3,3,3,2,2,2,3,0,8,3,-4,1,1,1,1,1,7,3,3,3,3,8,5,7,8,7,7,5,2,9,1,1,3,1,3,3,1,1,3,3,3,1,1963,54,4,3,1,840,1,840,1,840,6,1,0,6,3,2,-3,-3,-1,-1,-1,-1,4,-3,2,-4,-3,-1,-4,-3,2,-4
2,7,2024,0,840721395,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,22,21.32,21.55,20170511,-4,-4.0,-4.0,128,0.919999596,10.6132138674884,0.385208,840048,3,3,1,2,2,3,3,2,2,3,7,5,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,2,-4,1,-4,2,4,3,4,4,4,1,2,2,2,2,2,2,3,3,2,4,3,1,2,3,2,0,1,2,3,2,3,3,3,5,4,3,10,4,2,3,3,3,3,4,4,-2,-4,4,4,4,3,3,3,2,4,2,4,2,5,-4,7,2,9,9,2,9,9,6,7,9,5,3,3,4,1,1,2,3,4,1,3,0,3,3,-4,1,1,1,0,1,8,5,5,3,3,9,9,9,9,9,5,9,1,6,1,3,3,3,3,3,3,3,2,3,4,2,1974,43,3,2,1,840,1,840,1,840,1,1,3,4,4,2,5,3,-1,-1,-1,-1,2,2,-2,-4,4,7,-4,5,2,-4
2,7,2024,0,840721396,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,45,11.3,12.15,20170519,-4,-4.0,-4.0,128,0.681873733,10.6132138674884,0.385208,840050,3,1,1,2,2,1,2,3,2,2,7,7,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,-2,1,0,0,1,0,1,0,2,3,2,-4,2,-4,1,5,3,1,1,5,1,2,2,4,1,1,2,4,4,4,4,1,2,4,2,3,0,1,2,1,1,1,2,2,1,2,5,7,2,3,2,2,2,1,3,2,2,-4,4,3,3,2,1,1,1,4,4,4,1,840002,-4,10,1,10,8,1,10,10,4,7,10,3,1,1,1,4,4,3,3,1,3,4,2,3,3,-4,1,1,0,0,0,4,1,1,1,1,10,1,10,10,10,7,7,1,1,1,3,5,1,1,3,4,1,4,4,4,2,1970,47,4,2,2,124,1,840,0,356,1,1,1,3,6,3,5,3,7,3,8,3,2,1,2,-4,3,1,-4,1,-2,-4
2,7,2024,0,840721397,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,183,15.32,18.35,20170501,-4,-4.0,-4.0,128,2.54062478,10.6132138674884,0.385208,840032,-5,2,1,2,2,3,1,3,2,1,7,9,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,2,2,2,-4,1,-4,5,4,3,1,2,2,1,3,2,3,2,2,2,3,3,3,3,1,2,1,4,2,1,3,1,2,3,3,2,1,7,5,5,2,1,3,1,4,2,1,3,2,3,-4,2,3,3,4,3,3,8,4,3,3,1,840001,-4,3,1,10,1,1,5,10,1,8,10,8,2,1,1,3,1,3,3,1,2,4,0,8,3,-4,2,1,0,0,0,8,1,7,1,1,1,7,8,9,7,1,7,5,7,1,1,2,2,3,2,3,1,1,3,2,1,1969,48,4,2,1,840,1,840,1,840,2,1,2,2,3,2,6,3,3,2,3,2,1,1,2,-4,7,5,-4,2,4,-4
2,7,2024,0,840721398,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,38,22.05,22.44,20170505,-4,-4.0,-4.0,128,1.202895709,10.6132138674884,0.385208,840042,-5,1,1,2,2,1,2,1,2,2,8,8,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,2,2,-4,3,-4,3,4,4,2,3,3,1,3,3,4,3,3,2,3,3,2,3,2,1,4,1,2,1,2,2,1,1,1,2,2,8,8,1,2,1,2,1,4,4,2,3,3,4,-4,2,3,4,4,3,4,2,4,4,4,2,840001,-4,1,1,10,1,1,10,10,1,4,10,3,2,2,3,2,-2,2,4,3,4,3,2,4,2,-4,1,1,1,1,1,10,1,1,1,1,10,1,1,10,8,8,1,5,10,1,1,3,4,4,2,2,1,3,4,2,1,1978,39,3,2,1,840,1,840,1,840,6,1,0,1,7,3,-3,-3,4,2,4,2,1,-3,2,-4,5,6,-4,-3,5,-4
2,7,2024,0,840721399,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,39,12.52,13.32,20170428,-4,-4.0,-4.0,128,0.635860495,10.6132138674884,0.385208,840030,-5,2,2,3,2,3,4,4,2,3,7,10,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,1,1,2,-4,2,-4,2,4,4,4,4,4,2,2,2,2,2,2,3,3,3,3,3,3,1,4,2,3,0,1,3,3,1,1,3,3,3,4,5,7,1,4,4,4,4,4,4,4,4,-4,4,4,4,4,4,4,2,4,2,4,2,840004,-4,10,1,10,1,1,10,10,3,1,10,4,1,1,3,2,2,4,3,3,2,2,0,8,8,-4,3,0,0,0,0,1,1,5,5,1,10,5,5,10,10,10,10,1,1,1,4,5,3,1,3,3,3,3,4,4,1,1957,60,5,3,1,840,0,616,0,616,1,1,0,2,6,3,6,3,2,1,2,1,4,4,2,-4,-3,6,-4,-3,4,-4
2,7,2024,0,840721400,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,-5,-5.0,-5.0,20170504,-4,-4.0,-4.0,128,2.357300786,10.6132138674884,0.385208,840022,3,1,1,3,2,3,1,1,3,3,5,3,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,3,-4,3,-4,2,2,2,2,2,2,3,2,3,2,2,2,1,3,3,3,3,3,1,4,1,2,0,3,1,3,2,3,3,3,6,5,5,6,5,3,3,2,3,3,4,4,3,-4,3,4,3,2,3,3,5,3,3,4,4,840002,-4,5,5,6,5,5,5,5,5,5,5,5,3,4,3,2,3,3,2,1,3,2,0,7,7,-4,1,1,1,1,1,5,5,5,5,5,5,5,2,3,5,4,5,5,5,1,3,3,4,4,3,3,3,3,3,3,2,1995,22,1,1,1,840,1,840,1,840,2,1,2,5,0,1,3,2,-1,-1,-1,-1,1,7,2,-4,4,-1,-4,-3,5,-4
2,7,2024,0,840721401,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,185,15.38,18.43,20170501,-4,-4.0,-4.0,128,0.357629485,10.6132138674884,0.385208,840046,-5,2,1,2,2,3,2,4,2,1,9,9,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,2,-4,2,-4,1,4,5,4,4,4,2,2,2,2,2,2,3,4,4,4,4,3,1,1,4,2,0,2,2,2,2,2,1,2,3,4,3,8,2,3,3,2,3,2,3,3,2,-4,3,3,2,1,2,1,4,4,2,4,1,840002,-4,6,1,10,3,1,9,10,5,5,9,7,2,1,1,3,3,4,1,1,4,4,0,8,8,-4,3,0,0,0,0,1,3,3,2,2,10,4,10,10,8,2,9,3,2,1,3,4,2,3,2,2,3,2,3,3,1,1979,38,3,2,1,840,1,840,1,840,1,1,1,3,7,3,6,3,2,1,4,2,3,1,2,-4,1,6,-4,2,8,-4
2,7,2024,0,840721402,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,101,20.1,21.51,20170501,-4,-4.0,-4.0,128,0.997578777,10.6132138674884,0.385208,840017,5,1,1,1,1,2,1,1,1,4,10,8,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,2,2,2,-4,1,-4,2,3,4,4,2,2,1,1,2,3,1,1,1,3,3,3,3,-2,-2,4,-2,-5,1,1,1,3,3,3,2,3,10,10,7,3,1,1,1,4,4,3,3,3,3,-4,2,3,1,4,3,3,10,2,1,2,3,5,-4,8,7,5,6,6,8,6,1,1,5,6,3,3,3,2,3,1,3,3,2,3,0,8,1,-4,1,1,1,1,1,10,10,10,1,1,10,1,1,10,1,10,6,1,6,1,1,3,2,2,2,2,2,-2,2,1,2,1978,39,3,2,1,840,1,840,1,840,2,1,5,2,3,2,3,2,3,2,3,2,8,7,2,-4,-3,-1,-4,-3,1,-4
2,7,2024,0,840721403,-3,840,2,2017,201704,201705,8402017,3,-4,-4,-4,-4,-4,-4,104,20.03,21.48,20170502,-4,-4.0,-4.0,128,1.778757662,10.6132138674884,0.385208,840022,-5,2,1,1,2,3,1,4,2,3,5,4,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,3,-4,1,-4,3,3,3,3,3,2,1,3,2,3,2,2,2,3,3,3,3,3,1,4,3,2,-2,2,1,4,2,3,2,2,5,7,4,6,8,3,2,3,2,3,3,3,3,-4,3,3,2,2,3,3,5,2,2,2,2,5,-4,8,5,5,5,5,5,5,5,5,8,5,3,3,2,3,2,3,2,3,2,3,0,7,7,-4,2,0,0,0,0,2,4,5,1,1,5,2,5,10,6,1,10,4,7,1,1,3,1,1,2,2,2,1,4,2,1,1971,46,4,2,1,840,1,840,1,840,6,2,5,3,3,2,-3,-3,5,3,3,2,7,-3,2,-4,-3,6,-4,-3,5,-4
